,links,names,Type,Duration,Price,difficulty,Description,platform
203,https://online-learning.harvard.edu/course/negotiation-and-leadership-1?delta=0,Negotiation and Leadership,Business,9 weeks long,"$3,497",Intermediate,"At Negotiation and Leadership, you will test your beliefs and assumptions, overcome emotional and rational biases, examine complex negotiation scenarios, and discover a range of competitive and cooperative negotiation strategies. In this acclaimed program, we compress 30 years of groundbreaking research into six thought-provoking sessions. In sessions taught by our expert faculty, you’ll broaden your understanding of negotiating concepts, acquire proven negotiating techniques, and have the opportunity to put your learning into practice.",Executive Education
204,https://online-learning.harvard.edu/course/senior-executives-national-and-international-security?delta=0,Senior Executives in National and International Security,Social Sciences,10 weeks long,"$4,950",Intermediate,"Senior Executives in National and International Security Online is a dynamic and engaging online executive program. It consists of formal classes with top academics and practitioners that present views of the future and then allows for questions and discussion. There is group work on real world issues and built-in time for discussion with fellow participants. The range of interactions—from traditional academic learning activities to more intimate discussions and discourse—provide you with a well-rounded, hands on educational experience.",Executive Education
205,https://online-learning.harvard.edu/course/using-power-effectively-toolkit-leaders?delta=2,Using Power Effectively: A Toolkit for Leaders,Business,9 weeks long,"$2,150",Introductory,"It is important to understand and exercise power in order to lead effectively. Led by an expert in power dynamics, negotiation and mediation, this online program is designed to help leaders analyze and leverage interpersonal and structural power dynamics.",Other
206,https://online-learning.harvard.edu/course/purpose-and-profit-creating-shared-value%E2%80%94virtual?delta=0,Purpose and Profit: Creating Shared Value—Virtual,Business,2 weeks long,"$5,000",Intermediate,"Mounting social and environmental pressures are reshaping the competitive landscape for companies in every industry. Increasingly, companies are expected to adopt a social purpose and practice stakeholder capitalism, and yet few companies know how to do so in ways that also strengthen their performance. Investors are also paying a premium for ESG leaders, but most companies fail to explain how their sustainability efforts create value for shareholders.",Executive Education
207,https://online-learning.harvard.edu/course/creative-thinking-innovative-solutions-complex-challenges?delta=3,Creative Thinking: Innovative Solutions to Complex Challenges,Business,9 weeks long,"$2,150",Introductory,"The most successful executives are inspiring leaders, smart strategists—and creative thinkers. Across every business function, creativity is central to solving complex problems, developing new strategies, facilitating innovation, and driving change within the organization.",Other
208,https://online-learning.harvard.edu/course/real-estate-finance-101-focusing-basics?delta=0,Real Estate Finance 101: Focusing on the Basics,Business,9 weeks long,"$1,400",Advanced,"We will focus on real estate finance fundamentals that are important to either develop and/or invest in varied types of real estate assets, or to enhance your ability to understand how real estate finance fundamentals relate to your primary role as a member of a real estate development or investment team, all with emphasis on understanding how real estate value is created, measured, and managed.",Other
209,https://online-learning.harvard.edu/course/negotiation-mastery?delta=0,Negotiation Mastery,Business,8 weeks long,"$1,600",Introductory,"Negotiation is an essential skill in today’s dynamic workplace. Whether you negotiate with customers, suppliers, or colleagues, your ability to negotiate effectively is vital to the success of your organization.",Harvard Business School Online
210,https://online-learning.harvard.edu/course/understanding-narcissism-healthy-disordered?delta=0,Understanding Narcissism: From Healthy to Disordered ,Health & Medicine,self paced,$300+,Advanced,"This is an accredited, livestreamed course offered by Harvard Medical School. This course is targeted to Primary Care Physicians, Specialty Physicians, Nurses, Nurse Practitioners, Physician Assistants, Psychologists, and Social Workers. This course may also be of interest to physicians who practice in Psychology and Mental Health and Psychiatry.",HMS Continuing Education
211,https://online-learning.harvard.edu/course/leadership-coaching-strategies?delta=3,Leadership Coaching Strategies,Business,9 weeks long,"$2,150",Introductory,"Designed for managers and leaders who have direct reports, this is a foundational online program about the world of coaching. Coaching is a skill anyone can learn and one which we can all improve. ",Other
212,https://online-learning.harvard.edu/course/developing-yourself-leader%E2%80%94virtual?delta=0,Developing Yourself as a Leader—Virtual,Business,13 weeks long,"$5,500",Intermediate,"As high-performing emerging leaders develop their leadership style, it is imperative to have the skillset and knowledge to gain influence and increase impact across an organization. In this virtual program, now in its seventh year, you will become armed with a number of actionable learning outcomes to help develop yourself as a leader. These learning outcomes include crafting a more strategic and effective approach to your career trajectory grounded authentically in your strengths, experiences and, aspirations; readiness in communications, negotiations, influence and design; and preparation for the moments of potential challenge or derailment, including transitions and collaboration.",Executive Education
213,https://online-learning.harvard.edu/course/leadership-decision-making-online?delta=0,Leadership Decision Making Online,Social Sciences,10 weeks long,"$4,950",Intermediate,"Jennifer Lerner, Harvard Kennedy School Professor and Co-founder of the Harvard Decision Science Laboratory, leads this program in collaboration with other world-renowned Harvard faculty from a variety of academic backgrounds. Drawing on theories and evidence from psychology, behavioral economics, and neuroscience, the program presents cutting-edge research and translates scientific discoveries into practical strategies through live lectures, asynchronous materials, and group work.",Executive Education
214,https://online-learning.harvard.edu/course/hmx-genetics?delta=1,HMX Genetics,Health & Medicine,10 weeks long,$800,Intermediate,"Most conditions have some genetic basis, and a scientific revolution enabled by genomic technologies is changing the way that many diseases are diagnosed and treated as well as providing insight into health, risk factors, and disease prevention. A solid understanding of genetics has never been more important for the practice of medicine. This course, led by Dr. Christine DeGennaro (Harvard Medical School), Dr. Robert C. Green (Harvard Medical School / Brigham & Women's Hospital), and Carrie Blout, MS, CGC, LGC (Brigham & Women's Hospital), spans the field from basic to advanced genetics. ",Executive Education
215,https://online-learning.harvard.edu/course/drug-delivery?delta=1,Drug Delivery,Health & Medicine,10 weeks long,$800,Advanced, ,Executive Education
216,https://online-learning.harvard.edu/course/hmx-biochemistry?delta=1,HMX Biochemistry,Health & Medicine,10 weeks long,$800,Intermediate,"A solid understanding of biochemical principles is essential for the practice of medicine, because so many different diseases and therapies have a basis in chemistry and the interactions of molecules.This course focuses on the foundational principles and themes in biochemistry, spanning from the molecular up to the whole organism. ",Executive Education
217,https://online-learning.harvard.edu/course/vaccines-and-viral-immunology?delta=0,Vaccines and Viral Immunology,Health & Medicine,10 weeks long,$800,Advanced,Understanding how the immune system works to prevent and remove viral infections is essential for anyone working to develop or distribute vaccines. ,HMX from Harvard Medical School
218,https://online-learning.harvard.edu/course/cancer-genomics-and-precision-oncology?delta=1,Cancer Genomics and Precision Oncology,Health & Medicine,10 weeks long,$800,Advanced,"Advances in genetics knowledge are changing how physicians and researchers approach diagnosis of cancer risk as well as cancer treatment. If your work intersects with cancer, you need to understand the growing role that genetics has begun to play in oncology. ",HMX from Harvard Medical School
219,https://online-learning.harvard.edu/course/hmx-physiology?delta=1,HMX Physiology,Health & Medicine,10 weeks long,$800,Intermediate,"Understanding how the body works is essential for effectively treating patients. In HMX Physiology, you’ll learn about core concepts and their relationship to the workings of the respiratory, cardiovascular, and renal systems, and see how this knowledge comes into play in real-world scenarios and in clinical settings from the intensive care unit to the cardiac catheterization lab. ",HMX from Harvard Medical School
220,https://online-learning.harvard.edu/course/genetic-testing-and-sequencing-technologies?delta=1,Genetic Testing and Sequencing Technologies,Health & Medicine,10 weeks long,$800,Advanced,"Advances in our knowledge of genetics have changed how we diagnose and screen for genetic conditions, who we test, and how informative the results are. Learning about the recent advances in genetic testing and sequencing technologies has important implications for anyone working in health care and related sectors.",HMX from Harvard Medical School
221,https://online-learning.harvard.edu/course/hmx-pharmacology?delta=1,HMX Pharmacology,Health & Medicine,10 weeks long,$800,Intermediate,Understanding how drugs act in the body is vital for effectively treating patients.,HMX from Harvard Medical School
222,https://online-learning.harvard.edu/course/hmx-immunology?delta=1,HMX Immunology,Health & Medicine,10 weeks long,$800,Intermediate,"This course features topics integral to studying immunology in a clinically-relevant context. You’ll learn about the processes that enable our immune systems to respond to evolving threats, and learn about new, immunology-based disease treatments. The course is led by Dr. Andrew Lichtman and Dr. Shiv Pillai, professors at Harvard Medical School. ",HMX from Harvard Medical School
223,https://online-learning.harvard.edu/course/immuno-oncology?delta=1,Immuno-oncology,Health & Medicine,10 weeks long,$800,Advanced,Advances in our knowledge of the immune system are changing the ways that physicians treat various types of cancer.,HMX from Harvard Medical School
224,https://online-learning.harvard.edu/course/financial-accounting?delta=0,Financial Accounting,Business,8 weeks long,"$1,600",Introductory,"Financial statements can be intimidating, a seemingly inscrutable jumble of acronyms and jargon. Understanding the key concepts and principles of financial accounting, however, can illuminate financial statements and unlock critical insights into business performance and potential. This online course will demystify financial statements and teach you how managers, Wall Street analysts, and entrepreneurs use an understanding of accounting to drive strategic decision making.",Harvard Business School Online
225,https://online-learning.harvard.edu/course/financial-accounting?delta=0,Financial Accounting,Business,8 weeks long,"$1,600",Introductory,"Financial statements can be intimidating, a seemingly inscrutable jumble of acronyms and jargon. Understanding the key concepts and principles of financial accounting, however, can illuminate financial statements and unlock critical insights into business performance and potential. This online course will demystify financial statements and teach you how managers, Wall Street analysts, and entrepreneurs use an understanding of accounting to drive strategic decision making.",Harvard Business School Online
226,https://online-learning.harvard.edu/course/senior-executive-fellows-online?delta=0,Senior Executive Fellows Online,Business,10 weeks long,"$15,500",Intermediate,"Faculty Chair Dana Born, along with digital learning experts at Harvard, have reshaped the Senior Executive Fellows curriculum to meet the needs of virtual learners by making sessions highly interactive and focused on the main objectives of the curriculum: preparing top managers to become future leaders.",Executive Education
227,https://online-learning.harvard.edu/course/cybersecurity-intersection-policy-and-technology-online?delta=0,Cybersecurity: The Intersection of Policy and Technology Online,Social Sciences,12 weeks long,"$3,800",Intermediate,"Cybersecurity: The Intersection of Policy and Technology Online is an intensive week-long program led by a team of Harvard faculty members, policymakers and leading practitioners in the field of cybersecurity, many of whom advise governments, agencies and industries around the world.",Executive Education
228,https://online-learning.harvard.edu/course/designing-and-implementing-ai-solutions-health-care?delta=0,Designing and Implementing AI Solutions for Health Care,Data Science,2 weeks long,"$2,150",Advanced,"Applications of artificial intelligence in health care are expanding rapidly. Despite its great long-term potential, risks and challenges remain for both AI developers and their partners in health care, the life sciences industry and digital health.",Executive Education
229,https://online-learning.harvard.edu/course/alternative-investments?delta=0,Alternative Investments,Business,5 weeks long,"$1,600",Intermediate,"Alternative Investments will equip you with the skills, confidence, and strategies to assess potential investment opportunities in private equity, hedge funds, and real estate, and enable you to leverage them to maximize value and diversify portfolios. This course consists of approximately 30 hours of material delivered over a five-week period. You can complete the coursework on your own time while meeting regular deadlines.",Harvard Business School Online
230,https://online-learning.harvard.edu/course/design-thinking-and-innovation-0?delta=0,Design Thinking and Innovation,Business,7 weeks long,"$1,750",Introductory,"Design Thinking and Innovation, through Harvard Business School (HBS) Online, equips current and aspiring innovation managers with the design thinking principles and innovative problem-solving tools to solve business challenges and guide their organization’s strategy. The course features five weeks of course content and two weeks of cohort project work, enabling the opportunity to put learning into practice. Leaders interviewed include Moderna CEO Stéphane Bancel, Royal Philips CEO Frans van Houten, and T-Mobile CEO Mike Sievert, among others. Participants will walk away with an innovation toolkit of frameworks and exercises for identifying business opportunities and generating possible solutions for their organization’s initiatives.",Harvard Business School Online
231,https://online-learning.harvard.edu/course/5c-concepts-contemporary-critical-care-cardiology?delta=0,5C: Concepts in Contemporary Critical Care Cardiology,Health & Medicine,self paced,$45+,Advanced,"This is an accredited, livestreamed course offered by Massachusetts General Hospital. This course is targeted to Specialty Physicians, Nurse Practitioners, Pharmacists, Nurses and Physician Assistants. This course may also be of interest to physicians who practice in Critical Care and Trauma, Emergency Medicine, Pulmonary Medicine, Anesthesiology, Hospital Medicine, Thoracic Surgery, Pharmacology and Cardiology and Vascular Medicine. ",Harvard Business School Online
232,https://online-learning.harvard.edu/course/updates-general-internal-medicine-specialists-2022?delta=0,Updates in General Internal Medicine for Specialists 2022,Health & Medicine,self paced,"$1,295+",Advanced,"This is an accredited, livestreamed course offered by Massachusetts General Hopsital, Brigham and Women's Hospital. This course is targeted to specialists from all disciplines, who can rely on this program for updates in general medicine that impact day-to-day practice, clinical decisions, and patient care.",Harvard Business School Online
233,https://online-learning.harvard.edu/course/public-finance-complex-world?delta=0,Public Finance in a Complex World,Social Sciences,10 weeks long,"$3,800",Intermediate,"This five-day online executive program goes far beyond traditional public finance management approaches that have yielded decidedly mixed results. Harvard faculty and expert practitioners will lead you through live virtual lessons that examine what constitutes effective reform. They will also focus on political and organizational change, with an emphasis on national traditions, capacities and needs.",Executive Education
234,https://online-learning.harvard.edu/course/leading-successful-programs?delta=0,Leading Successful Programs,Social Sciences,10 weeks long,"$3,800",Intermediate,"In interactive sessions, you will explore a framework for thinking about a range of evidence types and delve deeply into specific evidence generating strategies –experimental and quasi-experimental designs, implementation evaluation, predictive analytics – taking time to understand the strengths and limitations of each. You will work together as a group to pull these ideas together in the context of real-world limitations such as budgets, a lack of time, and political constraints.",Executive Education
235,https://online-learning.harvard.edu/course/behavioral-insights-and-public-policy?delta=0,Behavioral Insights and Public Policy,Social Sciences,10 weeks long,"$3,800",Intermediate,"The Behavioral Insights and Public Policy online program explores how behavioral insights can be used to help construct public policies. The faculty team will lead you through a powerful and engaging experience. The program uses a unique combination of lectures, case studies, participant presentations, small-group workshops, experiential learning and robust class discussions to deliver the curriculum. Cutting-edge research from economics, psychology and other social sciences are presented, introducing concepts that can help inform policy development.",Executive Education
236,https://online-learning.harvard.edu/course/certificate-school-management-and-leadership-csml?delta=0,Certificate in School Management and Leadership (CSML),Education & Teaching,4 weeks long,$399+,Intermediate,"The Certificate in School Management and Leadership (CSML), a multi-course certificate program for PreK-12 school leaders, is an innovative collaboration between the Harvard Graduate School of Education (HGSE) and Harvard Business School (HBS). Bridging the fields of business and education, CSML integrates expertise in managing teams and organizations with best practices in school and instructional leadership, to provide school leaders with frameworks, skills, and knowledge to effectively lead and drive change improvement in schools.",Harvard Business School Online
237,https://online-learning.harvard.edu/course/driving-organizational-agility%E2%80%94virtual?delta=1,Driving Organizational Agility—Virtual,Business,2 weeks long,"$7,500",Intermediate,"Today's businesses must be alert to changes in the external environment, develop competitive strategies quickly—and adapt the organization to execute appropriately. In this virtual program, you'll explore organizational structures and processes that have enabled businesses to change direction quickly and manage successful execution of ever-shifting strategies. You will also learn how to embed agility into your organization's DNA and in turn, shape your strategy, your organization, and your people. As you examine the role of leaders in mobilizing and driving change, you will emerge ready to propel higher levels of responsiveness throughout your organization.",Harvard Business School Online
238,https://online-learning.harvard.edu/course/strategy-health-care-delivery%E2%80%94virtual?delta=1,Strategy for Health Care Delivery—Virtual,Business,self paced,"$5,000",Intermediate,"When you improve value, everyone wins—your patients, your organization, and the global health care ecosystem. This live online program examines the latest strategies and organizational models for transforming the way health care is delivered, measured, and reimbursed. Empowered with new insights and capabilities, you will return to your organization prepared to implement and oversee a value-based health care approach that lowers costs and improves outcomes.",Harvard Business School Online
239,https://online-learning.harvard.edu/course/leadership-organizing-and-action-leading-change?delta=0,"Leadership, Organizing and Action: Leading Change",Social Sciences,14 weeks long,"$2,600",Intermediate,"Leadership, Organizing and Action: Leading Change is a 14-week Harvard Kennedy School Executive Education online program designed to help leaders of civic associations, advocacy groups, and social movements learn how to organize communities that can mobilize power to make change. The program explores how leadership is exercised through mastery of five practices, including Public Narrative, Building Relationships, Structuring Leadership Teams, Strategizing, and Action.",Executive Education
240,https://online-learning.harvard.edu/course/conflict-feedback-and-negotiation-physician-leaders?delta=0,"Conflict, Feedback, and Negotiation for Physician Leaders",Business,self paced,"$2,000",Advanced,"The stakes are high in health care – the ability to negotiate and manage conflict is crucial for effective physician leadership. As the health care landscape faces constant ongoing change, the need for strong leadership skills has never been more critical.",Other
241,https://online-learning.harvard.edu/course/entrepreneurship-essentials?delta=0,Entrepreneurship Essentials,Business,4 weeks long,"$1,400",Introductory,"Entrepreneurship Essentials introduces you to the entrepreneurial journey, from finding an idea, to gaining traction in the marketplace, to raising capital for your venture. You will learn an overarching framework—People, Opportunity, Context, Deal—to evaluate opportunities, manage start-ups, and finance ventures. That framework has been taught to thousands of Harvard Business School MBA students over the past 30 years.",Harvard Business School Online
242,https://online-learning.harvard.edu/course/business-analytics?delta=0,Business Analytics,Business,8 weeks long,"$1,600",Introductory,"Business Analytics is not based on rote memorization of equations or facts, but focuses on honing your understanding of key concepts, your managerial judgment, and your ability to apply course concepts to real business problems. This course begins with basic descriptive statistics and progresses to regression analysis. You’ll learn course concepts in the context of performing A/B testing on a website, using sampling to check warehouse inventory, predicting home video sales based on box office performance, and forecasting staffing needs for a hotel front desk. Throughout the course, you will receive clear guidance on how to implement analytical techniques in Excel. No matter your job function or career aspirations, this course will demystify data analysis and equip you with concrete skills to apply in your work or further studies.",Harvard Business School Online
243,https://online-learning.harvard.edu/course/economics-managers?delta=0,Economics for Managers,Business,8 weeks long,"$1,600",Introductory,"This is not the economics class you took in college. Economics for Managers takes you inside a growing online retailer, an events ticket broker, a multinational publishing company, and other firms evaluating market demand, wrestling with pricing strategy, and looking to identify ways to differentiate themselves in the marketplace. You will learn to apply the fundamental concepts of economics to critical business decisions and powerful tools to compete successfully.",Harvard Business School Online
244,https://online-learning.harvard.edu/course/crisis-leadership-higher-education-online?delta=0,Crisis Leadership in Higher Education (Online),Social Sciences,10 weeks long,"$3,800",Intermediate,Crisis Leadership in Higher Education is a five-day online executive program led by a teaching team from Harvard Kennedy School and the Harvard Graduate School of Education.,Executive Education
245,https://online-learning.harvard.edu/course/promoting-racial-equity-workplace?delta=0,Promoting Racial Equity in the Workplace,Social Sciences,10 weeks long,"$3,800",Intermediate,"Chaired by Dr. Robert Livingston, this program presents cutting-edge, evidence-based research that help you gain insights into effective hiring, motivation, team building, innovation, and decision making. Additionally, you will explore concepts such as surface vs. deep diversity, implicit bias, blind spots, conflict resolution, creating common ground, building trust and more.",Executive Education
246,https://online-learning.harvard.edu/course/environmental-health-risk-analysis-and-applications-1?delta=0,Environmental Health Risk: Analysis and Applications,Health & Medicine,self paced,"$1,995",Advanced,"Risk analysis is a scientific tool designed to help us determine the existence and extent of threats to human health, provide information about how best to manage these risks, and improve our ability to communicate with the public about the proper response to these hazards.",Other
247,https://online-learning.harvard.edu/course/transforming-client-relationships-through-innovation?delta=0,Transforming Client Relationships Through Innovation,Social Sciences,10 weeks long,"$6,000",Advanced,"The Transforming Client Relationships Through Innovation program will teach participants the mindset, skillset, and behaviors needed to enhance client-centricity, deliver collaborative problem solving, and drive change. Through a blend of real case studies and interactive exercises, Transforming Client Relationships Through Innovation will examine how innovation techniques can help lawyers provide a higher level of collaboration and innovative solutions to clients. This 3 day, virtual, synchronous program is designed to give participants the tools and techniques to operationalize innovation within their work and organization. Participants will return to their organizations prepared to effectively manage and influence teams and clients as they lead and drive innovative concepts to fruition.",Executive Education
248,https://online-learning.harvard.edu/course/smart-collaboration-master-class-create-strategic-advantage-and-improve-client-service?delta=0,Smart Collaboration Master Class: Create Strategic Advantage and Improve Client Service,Business,10 weeks long,"$6,000",Advanced,"Now more than ever, lawyers must solve increasingly complex problems and provide comprehensive solutions to address their clients’ most pressing strategic issues. To meet clients’ demands for cross-discipline and cross-sector service, many law firms have developed a strategy that hinges on lawyers collaborating across organizational silos.
",Executive Education
249,https://online-learning.harvard.edu/course/mobilizing-your-nonprofit-board-0?delta=1,Mobilizing Your Nonprofit Board,Business,10 weeks long,"$2,600",Intermediate,"Part of the Executive Education Online Leadership Series at Harvard Kennedy School, a series of unique online programs where participants work in groups, engage in live classes and office hours, and complete assignments by applying the concepts and frameworks they learn to their own organizations. Participants are able to utilize techniques and faculty feedback in their work as they progress through the programs and achieve immediate impact.",Executive Education
250,https://online-learning.harvard.edu/course/health-care-financial-management-physician-leaders?delta=0,Health Care Financial Management for Physician Leaders,Business,self paced,"$2,000",Advanced,"Despite having extensive medical expertise, physician leaders have not always developed the financial literacy needed to manage organizations and create financially sound strategies for delivering health care.",Other
251,https://online-learning.harvard.edu/course/negotiation-strategies-building-agreements-across-boundaries?delta=1,Negotiation Strategies: Building Agreements Across Boundaries,Social Sciences,10 weeks long,"$3,800",Intermediate,"Negotiation Strategies also makes extensive use of the case study method pioneered at Harvard. You will study real-world situations that mirror the kind of negotiations you face every day. Through analysis of the experience as well as interactive discussions about the critical choices made by key players along the way, you'll gain valuable insights, training and practice in making challenging leadership decisions about actual situations.",Other
252,https://online-learning.harvard.edu/course/real-estate-data-investment-decisions-focus-lab-space-and-medical-offices-self-storage-us?delta=0,"Real Estate Data to Investment Decisions: A Focus on Lab Space and Medical Offices, Self-Storage & US Student Housing",Business,9 weeks long,"$1,500",Advanced,"The focus of this session is on rapidly growing niche asset types: student housing, self-storage, lab space (office) and medical office. Specifically, we’ll cover the post-secondary educational sector, its emerging consolidation, and the implications of remote & hybrid educational experiences on the student housing sector. All these niche sectors target a specific societal need and trend.",Other
253,https://online-learning.harvard.edu/course/strategic-leadership-enhancing-your-personal-effectiveness-online?delta=1,Strategic Leadership: Enhancing Your Personal Effectiveness (Online),Business,10 weeks long,"$3,800",Intermediate,"Throughout Strategic Leadership, you and your global cohort of peers will:",Other
254,https://online-learning.harvard.edu/course/persuasive-communication-narrative-evidence-and-impact-online?delta=1,"Persuasive Communication: Narrative, Evidence, and Impact (Online)",Business,1 week long,"$3,800",Intermediate,"In Persuasive Communication: Narrative, Evidence, and Impact (Online) you will experience hands-on learning with the latest research in persuasive communication. Throughout the three-week program, you will join peers from around the globe to participate in live sessions led by Harvard faculty complemented with self-paced assignments and group work that can be scheduled at times convenient for you. Overall time commitment is approximately 8-10 hours per week. ",Other
255,https://online-learning.harvard.edu/course/work-health-and-well-being-achieving-worker-health-0?delta=0,Work Health and Well-being: Achieving Worker Health,Health & Medicine,self paced,"$1,650",Advanced,"Work Health and Well-Being: Achieving Worker Health will provide you with the knowledge necessary to apply Total Worker Health® approaches to integrate siloed occupational health, health promotion, and health protection programs. Adopting these practices will ultimately enhance employees’ physical and mental health, minimize work-related injuries and illnesses, and reduce employee health care-related costs.",Other
256,https://online-learning.harvard.edu/course/driving-nonprofit-performance-and-innovation%E2%80%94virtual?delta=0,Driving Nonprofit Performance and Innovation—Virtual,Business,1 week long,"$3,750",Intermediate,"Performance measurement is essential for organizational innovation, learning, and success. Nonprofits, however, must evaluate social or environmental outcomes as well as financial performance, and the ideal metrics are not always easy to identify. Indeed, to improve the effectiveness of a nonprofit organization—especially when tackling society's toughest challenges—senior executives and board members must prioritize assessment of organizational performance. In this live online program, you will explore how to align mission and strategy through performance measurement.",Executive Education
257,https://online-learning.harvard.edu/course/leading-global-businesses%E2%80%94virtual?delta=1,Leading Global Businesses—Virtual,Business,1 week long,"$10,000",Intermediate,"Global organizations rely on skilled senior global leaders for continued success, especially when faced with a pandemic and volatile economic climate. Leading Global Businesses—Virtual covers the full range of challenges faced by global leaders—globalization, winning in emerging markets, digitization, organizing for global leadership, diversifying your global leadership team, global ethics, global marketing, leading global and local teams—all with the goal of enabling you to become the exceptional leader you would follow. ",Executive Education
258,https://online-learning.harvard.edu/course/leading-health-systems-activating-transformational-change?delta=0,Leading in Health Systems: Activating Transformational Change,Health & Medicine,self paced,"$2,500",Advanced,"A High-Impact Health Care Crisis Leadership Development Online Program
",Executive Education
259,https://online-learning.harvard.edu/course/preparing-be-corporate-director%E2%80%94virtual?delta=1,Preparing to Be a Corporate Director—Virtual,Business,1 week long,"$5,500",Intermediate,"What does it take to succeed as a corporate director? For senior executives interested in joining a corporate board, preparation is key, as board service presents unique responsibilities, dynamics, risks, and opportunities. It also calls for a distinctive set of skills. This live online program will equip you with critical tools and insights that will enhance your readiness for corporate board service and enable you to make a lasting contribution at the highest level of an organization.",Executive Education
